Date,Open,High,Low,Close,Volume
26 September 2021,20226.6,20842.8,18846,20318.2,95074967552
25 September 2021,20353.1,20777.5,19708,20221.9,83158794240
24 September 2021,21786.4,21912.4,19132.2,20356.9,1.13E+11
23 September 2021,21305.8,21964,20824.1,21790.5,79900975104
22 September 2021,19103.2,21484.7,18955.8,21311.5,98682888192
21 September 2021,20293,21140.7,18616.7,19115.8,1.21E+11
20 September 2021,22934.5,22988.9,19852.9,20181.4,1.31E+11
19 September 2021,23639.5,23864.4,22644.7,22928.6,80844537856
18 September 2021,23129.6,24214.7,22833.7,23649,73595748352
17 September 2021,23852.6,24289,22700.7,23129.5,86430072832
16 September 2021,24268.3,24724.2,23233,23862,89558933504
15 September 2021,23545.3,24597.9,23174.7,24278.9,91566759936
14 September 2021,22731.5,23863.4,22281.5,23535.4,95079006208
13 September 2021,23721.6,24191.6,21626.4,22716.7,1.21E+11
12 September 2021,22956.4,24217.1,22492.5,23720.6,98928525312
11 September 2021,22497.7,23719.9,22336.8,22942.5,92248317952
10 September 2021,23633.9,24566.8,21943,22507.6,1.14E+11
09 September 2021,23286.1,24700.2,22577,23641.8,1.12E+11
08 September 2021,23161.7,24261.5,21359.1,23401.1,1.51E+11
07 September 2021,27051.5,27590.6,20334.2,23143.1,2.15E+11
06 September 2021,26745,27716.2,25957.7,27048,1.27E+11
05 September 2021,25642.6,26987.9,25289.3,26737.9,1.03E+11
04 September 2021,25504,26367.1,24961.5,25652.8,1.03E+11
03 September 2021,24789,26095,24289.3,25520.6,1.19E+11
02 September 2021,24634.6,25550.8,24205.9,24810.1,1.13E+11
01 September 2021,23269.6,24828.4,22828.8,24650.1,1.21E+11
31 August 2021,22886.8,24474.6,22551.8,23645.1,1.13E+11
30 August 2021,23560.5,24100,22499,22884.3,91227045888
29 August 2021,23520.5,24123.4,22891.7,23481.7,73988087808
28 August 2021,23729.2,24044.3,23071.8,23508.8,81105444864
27 August 2021,22052.7,23773.6,21688.8,23710.5,88865030144
26 August 2021,23386.4,23732.9,21699.9,22076.5,90917568512
25 August 2021,22771.9,23623.5,22200.1,23352.8,96649363456
24 August 2021,24336.8,24625.8,22431.5,22756.2,95698984960
23 August 2021,23656.7,24882.4,23507.7,24315,98228002816
22 August 2021,23370.1,24096.3,22818.7,23670.2,89202401280
21 August 2021,23782.1,24217.2,23058.9,23363.2,87144013824
20 August 2021,22795.4,24040.6,22532.1,23780.8,1.02E+11
19 August 2021,21413.7,22901.7,20870.3,22788,1.03E+11
18 August 2021,21134.4,22293.8,20531,21448.7,95057715200
17 August 2021,22235.9,23319.2,20920.8,21145.4,1.11E+11
16 August 2021,22821.3,23759.4,21838,22300,1.09E+11
15 August 2021,22310.8,23148.9,21432.3,22837.2,1.10E+11
14 August 2021,22123.1,22817.6,21375.7,22302,1.06E+11
13 August 2021,20284.4,22171.9,20144,22120.6,97575305216
12 August 2021,20807.1,21603.6,19636.9,20249.1,95856771072
11 August 2021,20100.8,21726.4,19978.1,20818.9,1.15E+11
10 August 2021,19828.5,20595,19278.7,20093.1,1.03E+11
09 August 2021,18815.7,20120.2,18250.4,19858.2,99763699712
08 August 2021,19713.3,20068.9,18539,18818.8,91587428352
07 August 2021,18396.1,19964.4,18235.4,19690.4,1.17E+11
06 August 2021,17820.4,18703,17395.4,18385.2,94778671104
05 August 2021,17395.2,17982.3,16585.7,17814.5,94603599872
04 August 2021,16658.6,17609.2,16347.1,17392.6,71748444160
03 August 2021,17002.5,17297.1,16237.9,16621.2,63962755072
02 August 2021,16981.3,17533.9,16605.4,17011,70881624064
01 August 2021,17261.9,18088.9,16710.7,17004.3,75267440640
31 July 2021,17367.5,17819.7,16993.7,17576.8,68480401408
30 July 2021,16801.3,17482.3,16189.7,17383.8,79184052224
29 July 2021,16524,17000,16187.9,16773.6,65745915904
28 July 2021,16325.8,16925.3,15965.1,16499,78387658752
27 July 2021,15742.3,16472.4,15241.4,16297.1,85299240960
26 July 2021,15339.6,17299.6,15202.1,15768.2,97302994944
25 July 2021,15141.2,15486,14662.2,15330.4,87661387776
24 July 2021,14802.6,15387.2,14629.3,15148.3,55849861120
23 July 2021,14294.5,14879.2,13929,14806.6,57989500928
22 July 2021,14013.5,14483.3,13727,14294.6,57873940480
21 July 2021,12685.7,14403.1,12485.8,13990.8,74229555200
20 July 2021,13249.2,13404.1,12306.8,12697.5,58663489536
19 July 2021,13938.9,14042.1,13134.8,13234.5,60261523456
18 July 2021,13877.9,14409.4,13735,13951.4,43835174912
17 July 2021,13790.1,14196.3,13572,13870.4,51140239360
16 July 2021,14298.4,14594.6,13685.3,13808.9,54882430976
15 July 2021,14843.1,15109.5,13993.4,14272.9,57580539904
14 July 2021,14828.8,15117.9,14065.1,14835.5,54567448576
13 July 2021,15253.9,15394.3,14614.8,14821.4,55420751872
12 July 2021,15793.4,16084.8,14996.1,15267.7,59043180544
11 July 2021,15533,16004.5,15367.7,15787.3,53716041728
10 July 2021,15794.8,16082.1,15298.5,15538.5,51709497344
09 July 2021,15417.5,16029,14921.8,15786,71106732032
08 July 2021,16362.1,16418.8,15149.2,15439.3,72725807104
07 July 2021,16432.9,17021.1,16182,16342.9,71127777280
06 July 2021,15916.3,16794.1,15854.9,16440.2,75701985280
05 July 2021,16643.8,16677.7,15608.4,15926.1,67534254080
04 July 2021,16279.1,17079.3,15999.5,16643.1,65402081280
03 July 2021,15869.4,16491.3,15607.1,16281.5,66407022592
02 July 2021,15716,16009.9,15133.9,15880.1,59713228800
01 July 2021,16641.3,16686.2,15400.6,15741.9,81279893504
30 June 2021,16837.8,17198.9,15805.2,16876.6,85375795200
29 June 2021,16103.7,17445.8,16011.7,16794.5,88887107584
28 June 2021,15837.3,16506.8,15486.4,16080.4,83631489024
27 June 2021,14900.2,15858.1,14635.6,15817.7,71954219008
26 June 2021,14674.6,15168.4,13953.7,14868.9,84582768640
25 June 2021,16140.2,16575.7,14484.3,14703.6,90117791744
24 June 2021,15501.8,16534.3,14815,16137.1,78101135360
23 June 2021,14310.5,16651.6,13837,15476.7,89288728576
22 June 2021,14411.8,15487.5,12641.2,14294.5,1.52E+11
21 June 2021,17799.5,17890.4,14248.1,14434.2,1.26E+11
20 June 2021,17620.7,18081.2,16395.2,17826.5,92845326336
19 June 2021,18026.3,18387,17494.1,17670.2,63512293376
18 June 2021,19131.4,19245.3,17465.1,17995.6,83162767360
17 June 2021,19053.9,19806.5,18682,19113.5,77230489600
16 June 2021,19986.5,20208.7,18836.1,19046.5,88063885312
15 June 2021,20303,20758.9,19702.5,20390,85833080832
14 June 2021,19646.9,20593.3,19600.1,20303.9,1.02E+11
13 June 2021,18358.2,19880.1,17845.5,19668.2,94700068864
12 June 2021,18642.6,18965.9,17541.8,18351.7,78957477888
11 June 2021,19330.5,19711.7,18257.4,18637.4,92289597440
10 June 2021,20261.9,20571.5,18932,19324.1,98124980224
09 June 2021,18954.4,20413,18080.2,20240.7,1.18E+11
08 June 2021,19071.5,19521.3,17209.1,19010.4,1.25E+11
07 June 2021,20660.4,21454.1,18944.1,19038.3,1.16E+11
06 June 2021,20333.3,21001.7,20133.6,20667.7,78420631552
05 June 2021,20900.2,21943.2,19767,20338.5,99054231552
04 June 2021,22475.9,22643.8,19847.1,20898.8,1.04E+11
03 June 2021,21344.4,23018.2,20905.8,22449.5,1.17E+11
02 June 2021,20379.3,21979.9,19890.5,21330.9,1.09E+11
01 June 2021,20571.8,21224.3,19468.8,20374.6,99964780544
31 May 2021,19114.1,21043.4,18293.3,20967.6,1.08E+11
30 May 2021,18265.9,19807,17432.1,19128.7,89932161024
29 May 2021,19265.3,20237.8,17487.5,18265,1.26E+11
28 May 2021,21247.8,21661.1,18483.7,19277.5,1.45E+11
27 May 2021,22122.7,22549.1,20279.3,21177.8,1.19E+11
26 May 2021,20514.4,22704.1,20142.7,22122,1.42E+11
25 May 2021,20671.9,21666.6,18735.8,20507.1,1.69E+11
24 May 2021,16889.1,21007,16576.6,20630.3,1.93E+11
23 May 2021,19073.6,19830.4,14051.5,16963.8,2.32E+11
22 May 2021,20214.8,20718.1,17929.2,19061.4,1.35E+11
21 May 2021,23099.1,24318.2,17619.7,20180.8,2.18E+11
20 May 2021,20018.4,24778.6,18040.4,23193.7,2.09E+11
19 May 2021,28610.5,29806.7,15661.4,20193.8,3.78E+11
18 May 2021,27902.2,30297.6,27404.7,28581.7,2.02E+11
17 May 2021,30023.7,30417.6,26381.5,27950.4,1.86E+11
16 May 2021,29926,32544.1,27895.6,30062.6,2.30E+11
15 May 2021,31837.8,33106.6,29293.1,29930.1,1.95E+11
14 May 2021,30082.9,32857.6,29475.8,31842.2,1.80E+11
13 May 2021,28975.4,31762.4,26925.6,30085,2.57E+11
12 May 2021,33358.8,34786.9,28564.6,28576.2,2.87E+11
11 May 2021,31183.4,33662,30228.4,33336.6,2.11E+11
10 May 2021,33472.1,34993,29260.3,31196.7,2.43E+11
09 May 2021,33402.4,34645.2,31071.6,33483.9,2.22E+11
08 May 2021,32802.2,34658.8,31812.8,33384.3,2.14E+11
07 May 2021,32615.3,34876.5,30898.4,32819.8,2.03E+11
06 May 2021,32570.4,34293.7,30795.4,32591.8,2.58E+11
05 May 2021,28858.6,33068.6,28555.6,32580.5,2.43E+11
04 May 2021,30497.4,31634.2,27785.1,28941.1,2.57E+11
03 May 2021,29056.6,31342.3,28830.6,30500.8,1.82E+11
02 May 2021,29535.6,29962.2,28288,29073.9,1.13E+11
01 May 2021,28828.9,29968.3,28263.9,29539.3,1.19E+11
30 April 2021,27671.7,29667.4,27255.8,29379.7,1.38E+11
29 April 2021,27978.4,28614.7,26715.9,27671.2,1.30E+11
28 April 2021,27596.8,29009.2,26220.6,27981.9,1.31E+11
27 April 2021,26646.9,28206.2,26125.6,27588.7,1.37E+11
26 April 2021,23876,27010.4,23597,26623.3,1.44E+11
25 April 2021,23765.2,25237.7,22320.7,23830.1,1.61E+11
24 April 2021,24864.9,25553.5,22857.4,23755.4,1.03E+11
23 April 2021,25005.1,25692.2,20821.5,24823.4,1.85E+11
22 April 2021,26484.3,28288.3,24184.4,25027.5,2.64E+11
21 April 2021,27665.7,28786.1,25992.8,26552.7,1.80E+11
20 April 2021,27140.5,28970.6,24448.2,27673.4,2.01E+11
19 April 2021,27504.8,29619.2,25570.5,27187.7,2.21E+11
18 April 2021,29084.1,30117.7,23551.6,27490.5,2.28E+11
17 April 2021,30191.6,32064.1,28246.6,29067.1,2.70E+11
16 April 2021,28927.4,32515.4,26563.8,30244.1,2.76E+11
15 April 2021,27917.8,29696.5,27144.7,28970.4,2.15E+11
14 April 2021,27115.9,29211.4,25842.7,27937.9,2.21E+11
13 April 2021,25318.4,27849.5,24721.4,27101.6,2.26E+11
12 April 2021,25069.9,26281,24208.2,25332.7,1.50E+11
11 April 2021,24573.8,25796.2,23997.8,25081.4,1.34E+11
10 April 2021,23349.7,25316.6,23004,24569.7,1.43E+11
09 April 2021,23359.3,24040.4,22766.7,23353.5,1.27E+11
08 April 2021,21984.9,23527.2,21776.7,23357.8,1.19E+11
07 April 2021,23720.8,24257.9,21257.1,21959.2,1.94E+11
06 April 2021,23285.6,24585.4,22241.3,23717.7,2.10E+11
05 April 2021,22408,24106.3,21715.7,23269.7,1.78E+11
04 April 2021,21250.8,22666.3,21026.7,22411.5,1.45E+11
03 April 2021,22016.9,22928.1,20983.9,21251.8,1.58E+11
02 April 2021,21260.3,22537.4,20908,22014.3,1.43E+11
01 April 2021,20861,21929.8,20541.3,21267.5,1.63E+11
31 March 2021,20641.7,21727.8,19874.1,21192.3,1.63E+11
30 March 2021,20203.6,20963.6,19913.6,20640.5,1.15E+11
29 March 2021,19484.8,20529.2,19270.4,20202.8,1.14E+11
28 March 2021,19387.2,19912,18982.8,19487.7,93248905216
27 March 2021,19390.7,19883,18797.2,19390,96585891840
26 March 2021,18031.4,19597.2,17889.6,19393.6,1.14E+11
25 March 2021,18045.2,18628.2,17293.9,18026,1.23E+11
24 March 2021,19046.9,20113,17652.4,18067.6,1.63E+11
23 March 2021,18849.4,19876.5,18415.4,19050.8,1.14E+11
22 March 2021,19566,20260.8,18589.2,18858.8,1.35E+11
21 March 2021,19660.6,20088.5,18985,19562.1,98037366784
20 March 2021,19688.8,20587.8,19388.6,19658.2,1.20E+11
19 March 2021,19285.8,20169.6,18851.6,19687.2,1.03E+11
18 March 2021,19630.6,20268.8,18517.8,19291.6,1.23E+11
17 March 2021,18790.5,19818.5,18199.7,19631,1.31E+11
16 March 2021,18233.6,19076,17469.9,18784.3,1.18E+11
15 March 2021,18917.2,19473.9,17814.2,18245.1,1.65E+11
14 March 2021,19565.9,19836.1,18782.8,18933,1.05E+11
13 March 2021,18491,19934.4,17953,19571.2,1.29E+11
12 March 2021,19008.3,19318.2,17818.8,18489.4,1.19E+11
11 March 2021,18680.4,19426.5,18068.7,19000.9,1.16E+11
10 March 2021,18988.9,19485.8,18002.5,18698.9,1.16E+11
09 March 2021,18092.5,19139.6,17867.4,18991.7,1.17E+11
08 March 2021,17620.6,18258.9,17044.5,18088,1.20E+11
07 March 2021,16937.4,17775,16820.3,17623.6,1.07E+11
06 March 2021,16738.6,17169.6,16223.4,16936,93289119744
05 March 2021,16824.9,17085.6,15847.3,16750,96224272384
04 March 2021,17337.9,17954.9,16296.4,16833,1.24E+11
03 March 2021,16678.5,18081.5,16576.5,17345.6,1.30E+11
02 March 2021,16933.8,17523.1,16073,16679.1,1.19E+11
01 March 2021,15558,17069.2,15443.2,16937.7,1.28E+11
28 February 2021,16119.3,16353.5,14564.5,15546,1.24E+11
27 February 2021,16065.9,17247.9,15854.5,16399.3,1.29E+11
26 February 2021,16070.3,16903.8,14968.2,16023.5,1.41E+11
25 February 2021,17077.4,17926,15929.3,16031.3,1.55E+11
24 February 2021,16534.8,18075.4,15771.3,17079.6,1.39E+11
23 February 2021,18930.2,19109.8,14294.7,16526.4,2.46E+11
22 February 2021,19906.8,20521.8,16175.6,18935.2,2.39E+11
21 February 2021,19195.8,20452.4,18848.2,19903.5,1.46E+11
20 February 2021,19743.4,21024.9,17977.4,19222.1,1.72E+11
19 February 2021,17705,20044.9,17244.8,19741.7,1.70E+11
18 February 2021,17325,18173.4,16974.8,17702.2,1.41E+11
17 February 2021,16327.9,17612.8,15859.4,17326.7,1.92E+11
16 February 2021,16156.3,16989.1,15639.7,16327.1,1.99E+11
15 February 2021,16443.7,17071.9,14727.9,16160.4,1.97E+11
14 February 2021,16634,17289.3,15863.7,16457.4,2.17E+11
13 February 2021,16201.2,17187.2,15463.7,16630,2.21E+11
12 February 2021,15427.8,16597.8,14979.7,16205.7,1.99E+11
11 February 2021,14687.9,15786.5,14315,15439.7,2.09E+11
10 February 2021,14346.6,15524.3,13647.6,14695.9,2.13E+11
09 February 2021,13591.5,14779.7,13312.6,14350.3,2.17E+11
08 February 2021,12237.4,13773.3,11969.3,13594.6,2.51E+11
07 February 2021,12328.3,12694.5,11547.8,12241.4,1.62E+11
06 February 2021,12240.3,12891.8,11823.1,12328.2,1.61E+11
05 February 2021,11404.2,12419.9,11336,12244,1.77E+11
04 February 2021,11606.2,11993.1,11045.2,11404.5,1.68E+11
03 February 2021,10950.4,11694.9,10879.4,11605.4,1.60E+11
02 February 2021,10489.8,11201,10312.8,10952.4,1.61E+11
01 February 2021,10219.3,11165.3,9829.57,10489.3,1.69E+11
31 January 2021,10476.5,10711,9877.11,10218.2,1.58E+11
30 January 2021,10405.7,10992.7,10043.1,10704.3,1.50E+11
29 January 2021,10270,11121.6,9761.14,10304.4,2.19E+11
28 January 2021,9357.96,9873.25,9199.76,9749.54,1.58E+11
27 January 2021,10043.3,10105.9,9059.01,9360.43,1.51E+11
26 January 2021,9941.11,10214,9499.38,10042.5,1.33E+11
25 January 2021,10148.1,10702,9824.81,9944.53,1.42E+11
24 January 2021,9852.26,10363.6,9614.91,10150.9,1.40E+11
23 January 2021,9803.06,10175.3,9500.5,9852.02,1.18E+11
22 January 2021,9100.88,10081.2,8537.36,9810.43,1.35E+11
21 January 2021,10594.4,10628,8930.28,9107.73,2.07E+11
20 January 2021,10566.7,10821.4,9766.11,10592.1,1.57E+11
19 January 2021,10557,11191.4,10327.9,10574.6,1.49E+11
18 January 2021,10319.2,10799.3,9999.87,10554.7,1.39E+11
17 January 2021,10267.6,10654,9762.35,10316.9,1.25E+11
16 January 2021,9954.6,10795.6,9743.64,10271,1.48E+11
15 January 2021,10318.9,10644.6,9269.03,9957,1.59E+11
14 January 2021,9866.25,10565.9,9606.05,10315,1.49E+11
13 January 2021,9013.98,9955.7,8707.13,9867.27,1.38E+11
12 January 2021,9254.56,9761.47,8691.28,9014.23,1.67E+11
11 January 2021,10388.9,10400.1,8014.07,9264.21,2.41E+11
10 January 2021,10675,11306.2,9663.5,10392.1,2.37E+11
09 January 2021,10174.2,10977.5,9793.53,10674.3,1.74E+11
08 January 2021,10154,10609,9259.69,10176.8,1.75E+11
07 January 2021,9950.18,10822.1,9525.84,10152.1,2.08E+11
06 January 2021,8948.75,10149.3,8775.89,9944.13,1.95E+11
05 January 2021,8528.79,9172.25,8098.12,8943.83,1.71E+11
04 January 2021,8491.54,9183.17,7742.69,8525.82,1.87E+11
03 January 2021,7867.11,8811.17,7742.43,8481,2.16E+11
02 January 2021,7520.89,8155.09,7326.27,7866.09,1.46E+11
01 January 2021,7496.2,7822.76,7306.23,7519.95,86427131904
31 December 2020,7414.64,7651.03,7177.9,7496.94,90546823168
30 December 2020,7500.91,7778.5,7296.25,7605.17,93138706432
29 December 2020,7493.98,7674.15,7021.19,7501.8,1.13E+11
28 December 2020,7142.28,7653.98,6857.01,7161.1,1.17E+11
27 December 2020,7142.28,7653.98,6857.01,7161.1,1.44E+11
26 December 2020,6926.87,7326.55,6769.93,7141.45,1.17E+11
25 December 2020,6751.77,7095.58,6583.82,6924.75,1.10E+11
24 December 2020,6315.6,6812.93,6140.92,6752.63,94268981248
23 December 2020,7010.9,7111,6027.06,6312.55,1.31E+11
22 December 2020,6846.42,7112.83,6559.61,7011.91,1.10E+11
21 December 2020,7183.42,7390.02,6684.56,6850.82,1.22E+11
20 December 2020,7299.55,7477.97,7010.14,7182.61,96743636992
19 December 2020,7179.31,7460.94,7078.4,7301.34,92405415936
18 December 2020,7066.67,7300.8,6907.25,7180.61,89248358400
17 December 2020,6890.84,7462.02,6769.08,7066.11,1.41E+11
16 December 2020,6347.47,6917.52,6232.99,6890.97,1.25E+11
15 December 2020,6337.37,6472.71,6224.4,6347.39,58561941504
14 December 2020,6342.32,6413.72,6209.03,6337.37,57401946112
13 December 2020,6168.79,6451.62,6109.86,6341.17,56906858496
12 December 2020,5955.91,6253.92,5904.42,6167.74,54895423488
11 December 2020,6075.89,6109.48,5809.39,5958.21,59391623168
10 December 2020,6224.09,6257.32,5981.34,6076.35,66153668608
09 December 2020,6103.33,6297.13,5830.64,6224.07,72680153088
08 December 2020,6470.18,6522.65,6039.89,6104.35,83302301696
07 December 2020,6547.08,6611.22,6362.17,6470.3,62124249088
06 December 2020,6509.24,6621.25,6349.54,6547.6,63321665536
05 December 2020,6266.91,6553.2,6196.92,6509.51,65538633728
04 December 2020,6660.22,6771.38,6202.01,6267.95,88323350528
03 December 2020,6567.19,6741.46,6452.46,6659.6,77267075072
02 December 2020,6394.19,6630.88,6268.5,6565.64,88428789760
01 December 2020,6748.96,6899.9,6220.79,6394.38,1.32E+11
30 November 2020,6327.62,6807.17,6270.84,6746.8,
29 November 2020,6270.79,6498.38,6133.79,6407.27,93808754688
28 November 2020,5997.99,6427.53,5889.04,6283.22,94194884608
27 November 2020,5926.4,6178.1,5680.5,5996.27,89496403968
26 November 2020,6633.68,6748.78,5476.46,5923.25,1.37E+11
25 November 2020,6955.69,7216.84,6455.28,6635.74,1.42E+11
24 November 2020,6554.73,7265.55,6412.09,6956.1,1.52E+11
23 November 2020,6037.28,6630.64,5943.23,6554.24,1.49E+11
22 November 2020,6182.98,6356.16,5722.45,6037.29,1.21E+11
21 November 2020,5704.23,6262.32,5628.08,6182.98,1.20E+11
20 November 2020,5438.28,5781.68,5409.2,5704.23,92918652928
19 November 2020,5424.29,5558.9,5261.9,5438.29,80131039232
18 November 2020,5458.89,5614.45,5240.69,5424.32,81264926720
17 November 2020,5240.63,5512.58,5195.41,5458.99,99615956992
16 November 2020,4992.84,5243.77,4954.37,5189.27,68884570112
15 November 2020,5077.32,5120.68,4918.81,4992.83,57616969728
14 November 2020,5162.03,5194.64,4979.79,5077.32,54736637952
13 November 2020,5047.12,5202.96,4988.4,5161.99,65138900992
12 November 2020,5012.12,5129.06,4909.61,5047.12,68724473856
11 November 2020,4960.6,5128.98,4929.11,5012.14,62970806272
10 November 2020,4925.78,5049.01,4857.62,4960.63,61226004480
09 November 2020,5001.6,5076.71,4794.31,4925.71,69423767552
08 November 2020,4808.32,5066.17,4765.91,5001.56,57852190720
07 November 2020,5023.11,5197.38,4692.67,4808.21,75125342208
06 November 2020,4780.21,5087.27,4730.05,5023.07,77189431296
05 November 2020,4526.36,4835.45,4476.92,4780.26,75895439360
04 November 2020,4505,4588.37,4349.17,4526.32,72526069760
03 November 2020,4503.73,4579.11,4327.22,4504.53,60872253440
02 November 2020,4611.82,4682.24,4552.31,4643,66113806336
01 November 2020,4611.82,4682.24,4552.31,4643,56207802368
31 October 2020,4566.57,4699.58,4523.88,4612.08,53097816064
30 October 2020,4651.92,4725.26,4474.09,4614.52,60466040832
29 October 2020,4692.52,4771.6,4542.17,4648.99,69786927104
28 October 2020,4858.41,4928.83,4594.55,4692.52,66863722496
27 October 2020,4720.39,4895.24,4685.93,4816.23,73026871296
26 October 2020,4823.79,4917.16,4649.91,4763.98,68632956928
25 October 2020,4884.78,4954.48,4769.55,4823.79,52240146432
24 October 2020,4809.45,4923.5,4773.72,4884.78,60995915776
23 October 2020,4824.87,4893.01,4703.76,4809.44,61274566656
22 October 2020,4689.67,4917.43,4665.93,4821.59,78609801216
21 October 2020,4445.43,4810.65,4426.33,4694.96,81091731456
20 October 2020,4550.35,4614.14,4397.92,4445.95,75795382272
19 October 2020,4538.15,4633.28,4445.54,4552.19,54694002688
18 October 2020,4475.04,4564.68,4447.99,4533.84,46387752960
17 October 2020,4455.57,4517.02,4407.67,4475.61,48087699456
16 October 2020,4597.89,4639.95,4393.06,4453.27,54018985984
15 October 2020,4607.7,4660.8,4517.1,4594.76,66026270720
14 October 2020,4659.33,4723.99,4511.05,4610.68,60596363264
13 October 2020,4695.04,4748.73,4584.21,4655.13,53559439360
12 October 2020,4627.93,4784.14,4542.4,4698.15,68960452608
11 October 2020,4558.51,4684.56,4527.32,4629.29,53258756096
10 October 2020,4497.27,4677.99,4484.84,4559.3,52976308224
09 October 2020,4391.55,4545.75,4348.81,4504.17,65421246464
08 October 2020,4304.64,4425.08,4197.76,4391.01,69270118400
07 October 2020,4265.32,4333.73,4184.52,4303.97,85331632128
06 October 2020,4413.1,4477.79,4217.74,4265.47,86859153408
05 October 2020,4388.73,4460.06,4335.65,4414.23,76513509376
04 October 2020,4317.61,4423.53,4266.17,4388.5,84891525120
03 October 2020,4311.35,4385.99,4269.72,4317.37,84957511680
02 October 2020,4407.91,4447.7,4187.63,4311,91726716928
01 October 2020,4482.26,4602.28,4325.71,4407.87,58401103872
30 September 2020,4492.8,4543.39,4381.23,4482.03,45922295808
29 September 2020,4411.3,4512.15,4349.71,4478.04,44257964032
28 September 2020,4443.2,4567.19,4383.45,4412.88,48293658624
27 September 2020,4414.08,4514.62,4323.32,4443.38,43126530048
26 September 2020,4370.11,4481.98,4316.45,4414.92,44660195328
25 September 2020,4300.66,4433.18,4209.61,4367.6,48552009728
24 September 2020,4036.22,4326.15,4008.35,4300.34,50669998080
23 September 2020,4232.6,4287.43,4000.11,4036.38,49251139584
22 September 2020,4160.82,4270.95,4103.89,4231.6,47334719488
21 September 2020,4470.79,4523.6,4097.63,4162.45,67644006400
20 September 2020,4602.33,4635.38,4375.32,4469.51,54708760576
19 September 2020,4572.49,4666.9,4510.14,4601.47,49910784000
18 September 2020,4602.58,4692.34,4478.4,4574.77,56902889472
17 September 2020,4518.22,4688.18,4441.49,4601.88,63741030400
16 September 2020,4503.07,4626.61,4387.42,4517.95,76600819712
15 September 2020,4606.51,4710.44,4452.88,4502.6,77563994112
14 September 2020,4512.67,4719.76,4422.04,4607.12,82191523840
13 September 2020,4638.89,4732.46,4408.04,4512.68,1.65E+11
12 September 2020,4571.74,4698.17,4482.39,4637.43,1.14E+11
11 September 2020,4517.01,4616.01,4356.93,4570.96,1.89E+11
10 September 2020,4440.26,4630.78,4415.08,4516.03,1.98E+11
09 September 2020,4360.59,4520.75,4272.67,4439.28,70278193152
08 September 2020,4449.29,4529.94,4222.48,4359.49,71167311872
07 September 2020,4418.15,4515.32,4151.81,4447.86,73391472640
06 September 2020,4251.81,4500.15,4112.41,4417.73,82390220800
05 September 2020,4590.18,4679.81,4081.7,4252.07,1.10E+11
04 September 2020,4464.66,4761.14,4325.92,4589.95,72027996160
03 September 2020,5132.25,5246.98,4369.16,4469.22,80297295872
02 September 2020,5462.21,5523.33,4976.89,5130.65,68443795456
01 September 2020,5230.21,5568.24,5168.02,5462.37,64009338880
31 August 2020,5239.9,5350.88,5132.74,5232.72,58677174272
30 August 2020,5105.55,5317.91,5064.37,5238.74,46670876672
29 August 2020,5001.7,5188.84,4950.54,5115.39,43805052928
28 August 2020,4851.24,5045.93,4815.17,5001.52,40157585408
27 August 2020,4986.72,5050.48,4744.98,4850.84,49284276224
26 August 2020,4941.87,5072.9,4862.4,4989.32,44871880704
25 August 2020,5198.23,5240.22,4818.48,4943.93,55739801600
24 August 2020,5121.53,5285.6,5046.55,5198.57,44028559360
23 August 2020,5111.31,5208.52,4966.58,5120.75,41935929344
22 August 2020,4956.91,5134.51,4855.06,5114.91,40953909248
21 August 2020,5230.56,5376.89,4920.83,4958.46,56707112960
20 August 2020,5086.49,5271.8,5042.46,5231.61,47307214848
19 August 2020,5283.95,5361.07,4974.18,5085.43,51954040832
18 August 2020,5419.1,5533.83,5210.29,5284.92,62498893824
17 August 2020,5384.64,5603.48,5241.1,5420.43,66179989504
16 August 2020,5300.49,5447.09,5185.85,5383.93,52194279424
15 August 2020,5203.44,5403.74,5139.93,5299.53,54436642816
14 August 2020,5197.02,5369.73,5095.38,5204.06,55322877952
13 August 2020,5049.38,5286.07,4843.71,5197.81,67835932672
12 August 2020,4855.8,5130.81,4696.5,5048.36,54890057728
11 August 2020,5093.73,5161.19,4710.02,4855.46,59771121664
10 August 2020,4989.93,5184.88,4937.83,5091.74,55651942400
09 August 2020,4961.84,5101.28,4844.32,4989.48,57856872448
08 August 2020,4814.7,5019.85,4770.06,4957.58,42898817024
07 August 2020,4919.38,5013.84,4669,4812.94,56068448256
06 August 2020,4883.03,5011.17,4802.2,4919.04,51149611008
05 August 2020,4763.26,4941.4,4705.42,4883.77,52077441024
04 August 2020,4736.54,4878.4,4650.6,4762.16,49040228352
03 August 2020,4576.22,4835.09,4546.47,4736.89,50846519296
02 August 2020,4844.54,5053.06,4454.2,4575.73,70082183168
01 August 2020,4537.93,4881.55,4504.63,4842.04,64309039104
31 July 2020,4436.31,4581.62,4380.47,4537.57,51113435136
30 July 2020,4374.42,4486.26,4304.65,4436.12,48211050496
29 July 2020,4345.64,4491.22,4290.09,4370.56,50939011072
28 July 2020,4298.21,4451.84,4176.52,4345.34,56713510912
27 July 2020,4133.06,4436.35,4001.79,4292.04,70320070656
26 July 2020,4110.62,4254.4,4048.82,4133.77,50430861312
25 July 2020,3935.83,4140.01,3929.36,4112.18,40442146816
24 July 2020,3982.31,4022.27,3891.42,3936.05,37271138304
23 July 2020,3936.18,4041.64,3903.39,3980.76,39022649344
